tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
114091,Permitted Site,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1717 15th Ave,,Sidewalk: Curb side : Cutout,Private,2015-08-01,,,37.76895139480547,-122.81404730506935
52160,DPW Maintained,Acer buergeranum :: Trident Maple,1565 Kirkwood Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-02,3.0,3x3,37.59765354868358,-122.70310020744125
52403,Permitted Site,Prunus cerasifera :: Cherry Plum,160@ MISSION Santa Marina St,1.0,Sidewalk: Curb side : Cutout,Private,2005-12-15,,,37.935710535975026,-122.94023020006208
92248,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1475 33rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-23,2.0,3x3,37.25575004333784,-122.78180925073187
28201,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,300X King St,7.0,Sidewalk: Curb side : Cutout,DPW,2014-09-30,3.0,,37.654775814273066,-122.91165437835738
80153,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,4675-4677 18th St,1.0,Sidewalk: Curb side : Cutout,Private,2007-12-24,,3x3,37.69985027494293,-122.84974893950717
32724,Permitted Site,Eucalyptus Spp :: Eucalyptus,1082 Post St,2.0,Sidewalk: Curb side : Cutout,Private,1996-10-29,,,37.54542154504663,-122.5635485141642
49647,Permitted Site,Crataegus phaenopyrum :: Washington Hawthorn,777 Faxon Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-05-16,,3x3,37.54906114540374,-122.79926817394413
73489,DPW Maintained,Prunus cerasifera :: Cherry Plum,45 Newton St,1.0,Sidewalk: Curb side : Cutout,Private,1995-02-18,7.0,,37.69321325938837,-122.97769116698672
125,DPW Maintained,Callistemon viminalis :: Weeping Bottlebrush,1032 14th St,3.0,Sidewalk: Curb side : Cutout,Private,1990-05-14,18.0,3X3,37.14378331905724,-122.0701207693824
48961,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,28 Carr St,1.0,Sidewalk: Curb side : Cutout,Private,2002-11-26,,,37.82013440159508,-122.08642109534287
81429,DPW Maintained,Cordyline australis :: Dracena Palm,1307-1307 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2008-01-24,2.0,3x3,37.678554726875184,-122.95542984359126
233541,DPW Maintained,Pittosporum crassifolium :: Karo Tree,660 Clipper St,7.0,Sidewalk: Curb side : Cutout,Private,2017-05-19,3.0,Width 3ft,37.16964096645837,-122.53592758760936
67405,DPW Maintained,Leptospermum scoparium :: New Zealand Tea Tree,774 20th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1992-07-30,9.0,,37.47162671307711,-122.15650884186701
96489,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2900 Fulton St,2.0,Sidewalk: Curb side : Cutout,Private,2011-05-24,5.0,,37.75246063591523,-122.14503963778718
34519,Permitted Site,Myoporum laetum :: Myoporum,201 Stillings Ave,2.0,Sidewalk: Curb side : Cutout,Private,1997-07-17,,,37.8042606536599,-122.30804134020894
137118,DPW Maintained,Lophostemon confertus :: Brisbane Box,2150 North Point St,3.0,Sidewalk: Curb side : Cutout,DPW for City Agency,2015-01-20,0.0,Width 4ft,37.077001849233895,-122.53903683250427
37084,DPW Maintained,Agonis flexuosa :: Peppermint Willow,1487 45th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06-01,9.0,,37.26450410828494,-122.86482165841369
104455,DPW Maintained,Acer rubrum 'Armstrong' :: Armstrong Red Maple,616 20th St,2.0,Sidewalk: Curb side : Cutout,Private,2013-10-07,2.0,3x3,37.14608746616916,-122.07836324691277
25892,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,500X The Embarcadero,9.0,Sidewalk: Curb side : Cutout,Port,1995-10-30,6.0,4X4,37.667773332654505,-122.93378354651031
65477,Permitted Site,Geijera parviflora :: Australian Willow,400 Faxon Ave,1.0,Sidewalk: Curb side : Cutout,Private,1989-12-12,,,37.02929468073453,-122.47017467323072
49078,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,2 Pizarro Way,6.0,Sidewalk: Curb side : Cutout,Private,2003-01-07,,,37.294649020767295,-122.38507412596425
107923,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,495 09th Ave,6.0,Sidewalk: Curb side : Cutout,Private,2014-11-05,3.0,3x3,37.257504685679784,-122.12269029517955
26037,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,32 Broad St,6.0,Sidewalk: Curb side : Cutout,Private,1997-12-19,9.0,3x3,37.474370561553215,-122.65662345623872
62654,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,60 Carmelita St,1.0,Sidewalk: Curb side : Cutout,Private,2016-04-20,3.0,,37.318925494481725,-122.42261689983307
63534,Permitted Site,Gleditsia triacanthos :: Honey Locust,345 San Carlos St,1.0,Sidewalk: Curb side : Cutout,Private,1987-04-10,,,37.57188692809039,-122.3844696027847
86176,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1511 24th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2007-01-19,3.0,3x3,37.13119095296085,-122.45235718796623
107171,Permitted Site,Pittosporum undulatum :: Victorian Box,750X Minna St,3.0,Sidewalk: Curb side : Cutout,Private,2014-10-25,3.0,3x3,37.118246789618745,-122.68115740847063
101291,DPW Maintained,Olea europaea :: Olive Tree,1573 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,2012-01-15,1.0,3x3,37.50354397742371,-122.8937821044853
15694,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4200 Mission St,2.0,Sidewalk: Curb side : Cutout,Private,1995-04-19,10.0,3x3,37.86238274132016,-122.03494840599478
23152,Permitted Site,Lophostemon confertus :: Brisbane Box,50 Van Ness Ave,3.0,Sidewalk: Curb side : Cutout,Dept of Real Estate,2000-10-03,12.0,,37.26827062590153,-122.03970222165806
84438,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,304 Los Palmos Dr,1.0,Sidewalk: Curb side : Cutout,Private,2009-06-30,,3x3,37.66730176413445,-122.55648560971274
22991,Permitted Site,Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,663 Valencia St,2.0,Sidewalk: Curb side : Cutout,Private,2010-07-04,5.0,3x3,37.105326047938796,-122.39829818704368
125769,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,2010 Chestnut St,1.0,Sidewalk: Curb side : Cutout,Private,1994-04-18,7.0,Width 3ft,37.40791405726801,-122.79675108985624
95335,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,855 Battery St,1.0,Sidewalk: Curb side : Cutout,Private,2011-08-17,9.0,4x4,37.748467870416476,-122.72329607088443
52885,DPW Maintained,Lagunaria patersonii :: Primrose Tree,2500@ JACKSON Steiner St,1.0,Sidewalk: Curb side : Cutout,Private,2006-07-10,7.0,,37.32316744119671,-122.96301492150664
49510,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,702@ INNES Phelps St,3.0,Sidewalk: Curb side : Cutout,Private,2003-04-22,,,37.93594231281177,-122.77641548921899
82804,DPW Maintained,Melaleuca quinquenervia :: Cajeput,46 Otsego Ave,1.0,Sidewalk: Curb side : Cutout,Private,2005-08-06,7.0,,37.31435676072858,-122.65677055938042
61161,Permitted Site,Lophostemon confertus :: Brisbane Box,867 South Van Ness Ave,1.0,Sidewalk: Curb side : Cutout,Private,1983-10-29,20.0,3x3,37.111717564667984,-122.48889091683652
37473,Permitted Site,Schinus molle :: California Pepper,1453 11th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2002-04-26,,,37.772082156129585,-122.73900565969275
51453,Permitted Site,Acacia baileyana :: Bailey's Acacia,427 Hickory St,1.0,Sidewalk: Curb side : Cutout,Private,2004-10-19,,,37.267042902544006,-122.20839834163598
32807,Permitted Site,Geijera parviflora :: Australian Willow,1686 Hayes St,3.0,Sidewalk: Curb side : Cutout,Private,1996-10-29,,,37.97856966734444,-122.9414218425715
15006,Permitted Site,Melaleuca quinquenervia :: Cajeput,600X Mendell St,3.0,Sidewalk: Curb side : Cutout,Private,2002-01-02,3.0,3x3,37.47088198029358,-122.75802211357728
45828,Permitted Site,Magnolia grandiflora :: Southern Magnolia,680 Mission St,6.0,Sidewalk: Curb side : Cutout,Private,2001-12-04,,,37.59428697480306,-122.06520266847123
72402,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,770 15th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1996-03-09,6.0,,37.53283456887529,-122.23557006035762
101974,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1230 19th St,1.0,Sidewalk: Curb side : Cutout,Private,2012-12-11,3.0,3x3,37.91974981239524,-122.4813822312847
64150,Permitted Site,Agonis flexuosa :: Peppermint Willow,412 Valley St,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-05,,,37.456840660126744,-122.54219647042896
39575,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,885 Kansas St,1.0,Sidewalk: Curb side : Cutout,Private,1998-12-28,13.0,,37.96257080060505,-122.08229335921132
57741,Permitted Site,Callistemon viminalis :: Weeping Bottlebrush,112 Conrad St,1.0,Sidewalk: Curb side : Cutout,Private,1976-12-29,10.0,3x3,37.94468240895894,-122.35567188109694
20186,DPW Maintained,Pittosporum undulatum :: Victorian Box,1225 Steiner St,7.0,Sidewalk: Curb side : Cutout,DPW,1992-05-19,12.0,3X3,37.1698477929772,-122.58768409708021
46707,DPW Maintained,Pittosporum undulatum :: Victorian Box,2930 Vallejo St,2.0,Sidewalk: Curb side : Cutout,Private,2002-04-23,15.0,,37.672202399241456,-122.90083962554596
49352,DPW Maintained,Pittosporum undulatum :: Victorian Box,1875@ EVANS Marin St,2.0,Sidewalk: Curb side : Cutout,Private,2003-03-07,5.0,,37.85011539443274,-122.49653060150902
115735,Significant Tree,Acer rubrum :: Red Maple,57 Yerba Buena Ave,1.0,Sidewalk: Curb side : Cutout,Private,2016-02-24,3.0,,37.500541175348474,-122.6990386380425
8532,DPW Maintained,Pinus canariensis :: Canary Island Pine,2100 Geary Blvd,3.0,Median : Cutout,DPW,1994-06-10,6.0,6,37.52410508672857,-122.38471170011094
41849,Permitted Site,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',1629 Irving St,1.0,Sidewalk: Curb side : Cutout,Private,2000-06-20,,,37.13512030841185,-122.14826746545278
6579,DPW Maintained,Ginkgo biloba 'Saratoga' :: Ginkgo: Saratoga,1337 Evans Ave,2.0,Sidewalk: Curb side : Cutout,DPW,1998-11-24,3.0,3X3,37.11513699936605,-122.74947906759422
253067,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,420 Innes Ave,2.0,Sidewalk: Curb side : Cutout,Private,2017-07-12,3.0,,37.45452393585022,-122.76875353836407
67371,DPW Maintained,Agonis flexuosa :: Peppermint Willow,1009 Cabrillo St,1.0,Sidewalk: Curb side : Cutout,Private,1992-07-27,17.0,,37.58892445823365,-122.9360414607095
91832,DPW Maintained,Pistacia chinensis :: Chinese Pistache,1817X Harrison St,3.0,Sidewalk: Curb side : Cutout,DPW,2012-07-04,3.0,3x3,37.614697843370976,-122.20226341611381
87246,DPW Maintained,Juniperus chinensis :: Juniper,236323 Larkin St,5.0,Sidewalk: Property side : Cutout,Private,2008-02-19,22.0,3x3,37.20246456663471,-122.71216743216338
40530,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,130 San Aleso Ave,1.0,Sidewalk: Curb side : Cutout,Private,2002-05-14,,,37.785017480598135,-122.34697982953199
37957,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,701 Minnesota St,3.0,Sidewalk: Curb side : Cutout,Private,1998-07-08,6.0,,37.372932474571975,-122.0585085465451
47664,Permitted Site,Lophostemon confertus :: Brisbane Box,130 De Haro St,1.0,Sidewalk: Curb side : Cutout,Private,2003-08-09,,,37.36521615458381,-122.75234994199832
8435,Permitted Site,Afrocarpus gracilior :: Fern Pine,1730 Geary Blvd,2.0,Sidewalk: Curb side : Cutout,Private,1997-05-28,13.0,3X3,37.448888128566345,-122.22830280852644
49712,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',579@ ANZA 41st Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-06-03,6.0,,37.9367121571387,-122.26264692059728
70037,DPW Maintained,Prunus cerasifera :: Cherry Plum,75 Cook St,1.0,Sidewalk: Curb side : Cutout,Private,1990-11-03,8.0,,37.741871077351824,-122.71461391971654
32715,DPW Maintained,Lophostemon confertus :: Brisbane Box,1105 Larkin St,2.0,Sidewalk: Curb side : Cutout,Private,1996-10-29,6.0,,37.380532457830945,-122.88880252110816
90984,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2921 Balboa St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-11-13,3.0,3x3,37.02966279524605,-122.84681202041581
27046,DPW Maintained,Lagunaria patersonii :: Primrose Tree,790 Silver Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-01-29,6.0,3X3,37.593245837322385,-122.7831194908403
260871,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,198x Eddy St,4.0,Sidewalk: Curb side : Cutout,Private,2019-10-16,3.0,3x3,37.59017784165724,-122.82146554795557
45356,Permitted Site,Prunus cerasifera :: Cherry Plum,426 Victoria St,1.0,Sidewalk: Curb side : Cutout,Private,2001-06-27,,,37.41207761142916,-122.4681398982568
49951,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1680 Sloat Blvd,2.0,Sidewalk: Curb side : Cutout,Private,2003-07-02,,,37.56523404952745,-122.19951817242169
49146,Permitted Site,Maytenus boaria :: Mayten,201REVISED Elmira St,1.0,Sidewalk: Curb side : Cutout,Private,2003-03-27,,,37.160936277359575,-122.93553760449996
88525,Permitted Site,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,626x Funston Ave,,Sidewalk: Curb side : Cutout,Private,2008-07-21,,3x3,37.81799938487531,-122.22953001929632
66843,DPW Maintained,Prunus cerasifera :: Cherry Plum,258 Ewing Ter,1.0,Sidewalk: Curb side : Cutout,Private,1991-11-15,4.0,,37.396319458652584,-122.23032563777404
33604,Permitted Site,Callistemon citrinus :: Lemon Bottlebrush,300 Lily St,1.0,Sidewalk: Curb side : Cutout,Private,1996-12-02,,,37.61225808758176,-122.81140871861182
11216,DPW Maintained,Eucalyptus rudis :: Swamp Gum: Flooded Gum,1050X Ingalls St,2.0,Sidewalk: Curb side : Cutout,DPW,2007-12-27,3.0,3X4,37.13222431346367,-122.45696159730629
17992,DPW Maintained,Ulmus parvifolia :: Chinese Elm,2619 Pine St,1.0,Sidewalk: Curb side : Cutout,DPW,2012-11-14,3.0,3X3,37.433563327950665,-122.83398227494258
247224,DPW Maintained,Schinus molle :: California Pepper,135 Divisadero St,1.0,:,Private,2019-08-07,3.0,Width 3ft,37.206904166817594,-122.72339857563342
261076,DPW Maintained,Geijera parviflora :: Australian Willow,1188 Jamestown Ave,1.0,Sidewalk: Curb side : Cutout,Private,2019-10-19,3.0,4x6,37.87692223757666,-122.2516284792679
64309,Permitted Site,Lophostemon confertus :: Brisbane Box,1504 Sanchez St,1.0,Sidewalk: Curb side : Cutout,Private,1988-03-10,,,37.65279774886053,-122.61055143659094
90702,DPW Maintained,Yucca gloriosa :: Spanish Dagger,4150 Cabrillo St,2.0,Sidewalk: Curb side : Cutout,DPW,2008-04-07,3.0,3x3,37.23666028273609,-122.49590645680969
4703,DPW Maintained,Lophostemon confertus :: Brisbane Box,930 Columbus Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1984-03-19,36.0,5x6,37.85647624707518,-122.14463033685159
47288,Permitted Site,Crataegus phaenopyrum :: Washington Hawthorn,818 Alabama St,1.0,Sidewalk: Curb side : Cutout,Private,2002-05-10,,,37.400547056957016,-122.38028291511719
11058,DPW Maintained,Lophostemon confertus :: Brisbane Box,1637 Hyde St,1.0,Sidewalk: Curb side : Cutout,Private,2015-01-28,3.0,3X3,37.142368302908075,-122.07778765123028
90307,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4149X Balboa St,3.0,Sidewalk: Curb side : Cutout,DPW,2008-04-24,3.0,3x3,37.61396273540446,-122.93448559536586
70177,DPW Maintained,Melaleuca styphelliodes :: Paperbark Tree,775 06th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1993-07-10,11.0,,37.90890734106941,-122.16972356326991
37838,DPW Maintained,Prunus serrulata :: Ornamental Cherry,451 Athens St,2.0,Sidewalk: Curb side : Cutout,SFUSD,1998-07-07,3.0,4x6,37.617367667537465,-122.22791030678682
58520,Permitted Site,Ficus nitida :: Laurel Fig,1486 Waller St,1.0,Sidewalk: Curb side : Cutout,Private,1979-04-02,,7x7,37.27915909185398,-122.16464583054572
86269,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1514 25th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-12,3.0,3x3,37.14469159382768,-122.6568356716147
47514,Permitted Site,Aesculus x carnea :: Red Horse Chestnut,200 Santa Rosa Ave,4.0,Sidewalk: Curb side : Cutout,Private,2002-05-14,,,37.19705344627846,-122.55897796644595
92015,Permitted Site,Ginkgo biloba :: Maidenhair Tree,249 Twin Peaks Blvd,1.0,Sidewalk: Curb side : Cutout,Private,2009-06-02,,3x3,37.38530080898271,-122.41644564268675
85559,DPW Maintained,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,980 Palou Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2007-03-21,3.0,3x3,37.96685759783447,-122.82754542706299
83296,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,146-150 Russ St,1.0,Sidewalk: Curb side : Cutout,Private,2008-01-18,3.0,3x3,37.17133689155011,-122.29683282253495
258016,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2534 42nd Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2018-07-14,3.0,3x3,37.40679693605964,-122.0853987713205
53874,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',901 California St,1.0,Sidewalk: Curb side : Cutout,Private,1972-02-22,13.0,,37.1193765203505,-122.21032365960929
14458,DPW Maintained,Lophostemon confertus :: Brisbane Box,150X Masonic Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2008-01-15,3.0,3X3,37.958164456990836,-122.81444393365088
53159,DPW Maintained,Agonis flexuosa :: Peppermint Willow,1747@ 3RD ST Quesada Ave,2.0,Sidewalk: Curb side : Cutout,Private,2006-11-02,13.0,,37.7856906678742,-122.7012804325399
260593,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3002x Jennings St,3.0,Sidewalk: Curb side : Cutout,DPW,2019-08-24,3.0,,37.0083999918359,-122.97140079247413
53281,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,435 Brannan St,1.0,Sidewalk: Curb side : Cutout,Private,1969-08-05,7.0,,37.13732931984195,-122.61818639249326
13647,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,595 Market St,1.0,Sidewalk: Curb side : Cutout,DPW,2016-04-26,3.0,4x4,37.68974538656622,-122.4778424653657
89467,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3724 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-03-21,3.0,3x3,37.54051814282819,-122.3698052160677
259641,DPW Maintained,::,234 Arleta Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2019-06-01,3.0,,37.523289993525104,-122.79331649223313
114564,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2930 Lyon St,3.0,Sidewalk: Curb side : Cutout,Private,2015-11-24,1.0,,37.004621348657174,-122.51981495316981
54989,DPW Maintained,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,639 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09-12,8.0,,37.2327291293035,-122.8313855358746
90299,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,4501X Balboa St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-24,3.0,3x3,37.717915481339695,-122.74067211543701
261348,Planning Code 138.1 required,Lagunaria patersonii :: Primrose Tree,3300x Alemany Blvd,3.0,Sidewalk: Curb side : Cutout,DPW,2020-01-13,3.0,3X3,37.20858910776956,-122.01125635684411
3541,DPW Maintained,Lophostemon confertus :: Brisbane Box,201X Cargo Way,51.0,Sidewalk: Curb side : Cutout,DPW,2017-05-03,3.0,3X3,37.593377177442505,-122.97755737686775
18253,Permitted Site,Pyrus kawakamii :: Evergreen Pear,1830 Post St,2.0,Sidewalk: Curb side : Cutout,Private,1998-04-07,6.0,4X4,37.83108750071992,-122.18504606465537
39521,DPW Maintained,Callistemon viminalis :: Weeping Bottlebrush,1330 16th St,2.0,Sidewalk: Curb side : Cutout,Private,1998-12-28,1.0,3x3,37.851553112011736,-122.95202608322055
14711,DPW Maintained,Maytenus boaria :: Mayten,845 McAllister St,1.0,Sidewalk: Curb side : Cutout,DPW,1992-05-21,24.0,4x4,37.59553411463998,-122.0547212143335
36423,Permitted Site,Prunus serrulata :: Ornamental Cherry,300 Montecito Ave,3.0,Sidewalk: Curb side : Cutout,Private,1998-05-18,,,37.565521064295915,-122.68154499554277
58057,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1405 Noriega St,1.0,Sidewalk: Curb side : Cutout,Private,1977-10-18,8.0,3x3,37.60640925491411,-122.99087093548873
38711,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,2000 McAllister St,2.0,Sidewalk: Curb side : Cutout,Private,2012-05-16,1.0,,37.94244535629829,-122.4344074184449
92486,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2416 Ulloa St,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-30,2.0,3x3,37.53799139820658,-122.31655767378284
85308,DPW Maintained,Pittosporum undulatum :: Victorian Box,95 05th Ave,2.0,Sidewalk: Curb side : Cutout,Private,2007-08-03,14.0,,37.755209029285105,-122.9739647276616
95271,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2245 Jones St,10.0,Sidewalk: Curb side : Cutout,SFUSD,2016-03-23,3.0,6x6,37.699085971687246,-122.95405410757809
49169,DPW Maintained,Lophostemon confertus :: Brisbane Box,3000 03rd St,13.0,Sidewalk: Curb side : Cutout,DPW,2003-02-05,8.0,3x3,37.03062303467669,-122.03252447360052
112765,Permitted Site,Leptospermum scoparium 'Ruby Glow' :: New Zealand Ruby Glow Tea Tree,324 Lakeview Ave,1.0,Sidewalk: Curb side : Cutout,Private,2015-08-19,,,37.10248013920603,-122.77404700297099
43962,Permitted Site,Lophostemon confertus :: Brisbane Box,627 Turk St,6.0,Sidewalk: Curb side : Cutout,Private,2000-08-24,,,37.23416604393214,-122.54344457589313
85627,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,1466 Quesada Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2007-03-30,3.0,3x3,37.692441534834515,-122.12414223706209
86020,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1538 28th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2007-01-04,3.0,3x3,37.64067267258806,-122.72179353546196
218576,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3696 19th Ave,1.0,Sidewalk: Curb side : Yard,DPW,2013-03-09,1.0,Width 3ft,37.14837262171182,-122.39764188817807
43784,DPW Maintained,Betula pendula :: European White Birch,266 21st Ave,1.0,Sidewalk: Curb side : Cutout,Private,2010-04-14,3.0,,37.53898686724425,-122.70215672729925
86064,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1931 28th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2007-01-12,3.0,3x3,37.598778498800975,-122.2722848436058
46392,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2474 44th Ave,2.0,Sidewalk: Curb side : Cutout,Private,2002-03-05,1.0,,37.04003988877284,-122.25048040132938
6445,DPW Maintained,Ginkgo biloba 'Saratoga' :: Ginkgo: Saratoga,1100X Evans Ave,27.0,Sidewalk: Curb side : Cutout,DPW,1999-02-28,6.0,3x3,37.33301517709722,-122.19562205682755
45713,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,308 Green St,1.0,Sidewalk: Curb side : Cutout,Private,2001-09-28,8.0,,37.59837323095128,-122.3203064666718
35272,Permitted Site,Melaleuca quinquenervia :: Cajeput,251 Glenview Dr,1.0,Sidewalk: Curb side : Cutout,Private,1998-02-17,,,37.34805948119236,-122.53314186867937
85043,DPW Maintained,Pyrus calleryana :: Ornamental Pear,3130 Pacific Ave,3.0,Sidewalk: Curb side : Cutout,Private,2007-06-26,5.0,,37.536675220102026,-122.30792394710349
40305,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,276 San Carlos St,2.0,Sidewalk: Curb side : Cutout,Private,2003-07-02,,,37.80455638834837,-122.00538048041209
88557,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,731 16th Ave,,Sidewalk: Curb side : Cutout,Private,2008-07-24,8.0,3x3,37.8541956246751,-122.49913417787413
256878,Planning Code 138.1 required,Podocarpus gracilor :: Fern Pine,3098 26th St,3.0,Sidewalk: Curb side : Cutout,Private,2019-04-23,3.0,3x3,37.2665924900698,-122.03588689595108
48653,Permitted Site,Ginkgo biloba :: Maidenhair Tree,446 Moraga St,1.0,Sidewalk: Curb side : Cutout,Private,2002-08-30,,,37.52361965491057,-122.08147355254657
37690,Permitted Site,Prunus serrulata :: Ornamental Cherry,562 Shotwell St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06-29,,,37.95446051570873,-122.63825289345837
31248,Permitted Site,Prunus cerasifera :: Cherry Plum,2555 17th Ave,34.0,Sidewalk: Curb side : Cutout,Private,1995-04-04,,,37.538925080914424,-122.51899667114287
30922,Permitted Site,Photinia fraseri :: Photinia Tree,150 Holloway Ave,3.0,Sidewalk: Curb side : Cutout,Private,1995-03-13,,,37.38370773679966,-122.44356882933361
92119,DPW Maintained,Pyrus calleryana :: Ornamental Pear,1250 Missouri St,2.0,Sidewalk: Curb side : Cutout,Private,2009-07-07,4.0,3x3,37.776575417848164,-122.25319990614081
328,Permitted Site,Lophostemon confertus :: Brisbane Box,3446X 19th Ave,2.0,Sidewalk: Curb side : Cutout,Private,2008-02-24,8.0,2,37.72255506124311,-122.66450663225389
52263,Permitted Site,Magnolia spp :: Magnolia,40 28th St,1.0,Sidewalk: Curb side : Cutout,Private,2005-11-29,,,37.67501319289094,-122.84024390379741
68540,DPW Maintained,Agonis flexuosa :: Peppermint Willow,562 42nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1993-10-18,28.0,,37.32485081037779,-122.7240131173022
41643,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,175 Jefferson St,5.0,Sidewalk: Curb side : Cutout,Private,2000-06-05,10.0,2x2,37.15965745339168,-122.43699593617576
43707,Permitted Site,Acacia baileyana :: Bailey's Acacia,503 Capitol Ave,3.0,Sidewalk: Curb side : Cutout,Private,2000-07-25,,,37.97269081528263,-122.83007939534423
99889,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,5646@ Whipple Mission St,1.0,Sidewalk: Curb side : Cutout,Private,2012-06-13,,3x3,37.59642094773307,-122.29616260727346
65758,DPW Maintained,Pittosporum undulatum :: Victorian Box,3032 Laguna St,1.0,Sidewalk: Curb side : Cutout,Private,1990-04-20,14.0,,37.443276704751646,-122.52815605070948
